"XTSOL";"p_model";"p_stock";"p_sorting";"p_shipping";"p_tpl";"p_manufacturer";"p_fsk18";"p_priceNoTax";"p_priceNoTax.1";"p_priceNoTax.2";"p_priceNoTax.3";"p_tax";"p_status";"p_weight";"p_ean";"p_disc";"p_opttpl";"p_vpe";"p_vpe_status";"p_vpe_value";"p_image";"p_name.ru";"p_desc.ru";"p_shortdesc.ru";"p_meta_title.ru";"p_meta_desc.ru";"p_meta_key.ru";"p_keywords.ru";"p_url.ru";"p_cat.0";"p_cat.1";"p_cat.2";"p_cat.3";"p_cat.4";"p_cat.5"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl006/1.jpg";"pl006/2.jpg";"pl006/3.jpg";"pl_main/pl006.jpeg";"Pl 006";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl007/1.jpg";"pl007/2.jpg";"pl007/3.jpg";"pl_main/pl007.jpeg";"Pl 007";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl008/1.jpg";"pl008/2.jpg";"pl008/3.jpg";"pl_main/pl008.jpeg";"Pl 008";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"pl009/1.jpg";"pl009/2.jpg";"pl009/3.jpg";"pl_main/pl009.jpeg";"Pl 009";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0010/1.jpg";"pl0010/2.jpg";;"pl_main/pl0010.jpeg";"Pl 010";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"0";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"0";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0011/1.jpg";"pl0011/2.jpg";"pl0011/3.jpg";"pl_main/pl0011.jpeg";"Pl 011";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"0";"0";"1";"default";"PeruArt";"0";"150.0000";;;;;"0";"0";"0.10";;"100.0000";"default";"0";"0";"0.0000";"pl0012/1.jpg";"pl0012/2.jpg";"pl0012/3.jpg";"pl_main/pl0012.jpeg";"Pl 012";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";;;"pl0013/3.jpg";"pl_main/pl0013.jpeg";"Pl 013";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0014/1.jpg";;;"pl_main/pl0014.jpeg";"Pl 014";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"3";"0";"1";"default";"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"pl0015/1.jpg";"pl0015/2.jpg";"pl0015/3.jpg";"pl_main/pl0015.jpeg";"Pl 015";"<p>Серьги из пластика. Сборка модели - вручную.</p><p>При заказе данного товара в комментарии указывайте пожалуйста цвет изделия.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"0";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0016/1.jpg";"pl0016/2.jpg";;"pl_main/pl0016.jpeg";"Pl 016";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0017/1.jpg";"pl0017/2.jpg";"pl0017/3.jpg";"pl_main/pl0017.jpeg";"Pl 017";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";;;"pl0018/3.jpg";"pl0018/77_0.jpg";"Pl 018";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0019/1.jpg";"pl0019/2.jpg";"pl0019/3.jpg";"pl_main/pl0019.jpeg";"Pl 019";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0020/1.jpg";;;"pl_main/pl0020.jpeg";"Pl 020";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"2";"0";"1";"default";"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"pl0021/1.jpg";"pl0021/2.jpg";"pl0021/3.jpg";"pl_main/pl0021.jpeg";"Pl 021";"<p>Серьги из пластика. Сборка модели - вручную.</p><p>в комментарие к заказу пожалуйста указывайте цвет</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"pl0022/1.jpg";"pl0022/2.jpg";"pl0022/3.jpg";"pl_main/pl0022.jpeg";"Pl 022";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0023/1.jpg";"pl0023/2.jpg";"pl0023/3.jpg";"pl_main/pl0023.jpeg";"Pl 023";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0024/1.jpg";"pl0024/2.jpg";"pl0024/3.jpg";"pl_main/pl0024.jpeg";"Pl 024";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0025/1.jpg";"pl0025/2.jpg";;"pl_main/pl0025.jpeg";"Pl 025";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0026/1.jpg";"pl0026/2.jpg";"pl0026/3.jpg";"pl_main/pl0026.jpeg";"Pl 026";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0027/1.jpg";"pl0027/2.jpg";;"pl_main/pl0027.jpeg";"Pl 027";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"0";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"0";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0028/1.jpg";"pl0028/2.jpg";"pl0028/3.jpg";"pl_main/pl0028.jpeg";"Pl 028";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0029/1.jpg";"pl0029/2.jpg";;"pl_main/pl0029.jpeg";"Pl 029";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"0";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0030/1.jpg";"pl0030/2.jpg";"pl0030/3.jpg";"pl_main/pl0030.jpeg";"Pl 030";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0031/1.jpg";"pl0031/2.jpg";"pl0031/3.jpg";"pl_main/pl0031.jpeg";"Pl 031";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0032/1.jpg";"pl0032/2.jpg";;"pl_main/pl0032.jpeg";"Pl 032";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0033/1.jpg";"pl0033/2.jpg";"pl0033/3.jpg";"pl_main/pl0033.jpeg";"Pl 033";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0034/1.jpg";"pl0034/2.jpg";"pl0034/3.jpg";"pl_main/pl0034.jpeg";"Pl 034";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0035/1.jpg";"pl0035/2.jpg";;"pl_main/pl0035.jpeg";"Pl 035";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0036/1.jpg";"pl0036/2.jpg";"pl0036/3.jpg";"pl_main/pl0036.jpeg";"Pl 036";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"0";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"0";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0037/1.jpg";"pl0037/2.jpg";"pl0037/3.jpg";"pl_main/pl0037.jpeg";"Pl 037";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0038/1.jpg";"pl0038/2.jpg";"pl0038/3.jpg";"pl_main/pl0038.jpeg";"Pl 038";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0039/1.jpg";"pl0039/2.jpg";;"pl_main/pl0039.jpeg";"Pl 039";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"0";"0";"0";;"PeruArt";"0";"150.0000";;;;;"0";"0";"0.10";;"100.0000";;"0";"0";"0.0000";"pl0040/1.jpg";"pl0040/2.jpg";"pl0040/3.jpg";"pl_main/pl0040.jpeg";"Pl 040";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";;;;;;"Серьги";"Пластик"
"XTSOL";;"1";"0";"1";"default";"PeruArt";"0";"150.0000";;;;;"0";"1";"0.10";;"100.0000";"default";"0";"0";"0.0000";"pl0041/1.jpg";;;"pl_main/pl0041.jpeg";"Pl 041";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"<p>Серьги из пластика. Сборка модели - вручную.</p>";"Купить серьги сердце. Пластиковые серёжки-сердечки";;;;;"Серьги";"Пластик"
